0	0
1	3
2	3
3	4
4	4
5	6
6	6
7	6
8	6
9	6
10	7
11	6
12	9
13	9
14	9
15	7
17	7
16	12
19	7
18	13
21	7
20	7
23	9
22	9
25	7
24	9
27	7
26	7
29	4
28	4
31	6
30	6
34	1
35	1
32	6
33	4
38	3
39	3
36	9
37	9
42	8
43	8
40	8
41	8
46	8
47	7
44	10
45	8
51	7
50	9
49	7
48	7
55	7
54	8
53	3
52	3
59	8
58	7
57	7
56	7
63	7
62	7
61	8
60	7
68	2
69	8
70	6
71	7
64	7
65	4
66	4
67	4
76	7
77	3
78	3
79	7
72	8
73	8
74	11
75	7
85	6
84	7
87	6
86	6
81	7
80	9
83	3
82	9
93	7
92	7
95	14
94	8
89	15
88	6
91	7
90	8
102	7
103	9
100	8
101	8
98	5
99	8
96	8
97	8
106	9
104	8
105	4
