0	0
1	3
2	4
3	5
4	8
5	0
6	4
7	13
8	0
9	0
10	16
11	17
12	19
13	17
14	17
15	5
17	17
16	17
19	23
18	0
21	0
20	25
23	26
22	28
25	30
24	30
27	31
26	30
29	32
28	4
31	17
30	17
34	34
35	17
32	17
33	34
38	19
39	17
36	17
37	17
42	36
43	0
40	19
41	32
46	17
47	5
44	17
45	17
51	17
50	0
49	0
48	42
55	17
54	17
53	43
52	17
59	17
58	17
57	17
56	17
63	46
62	47
61	32
60	17
68	1
69	0
70	5
71	6
64	25
65	17
66	11
67	32
76	14
77	17
78	15
79	8
72	16
73	20
74	17
75	0
85	22
84	22
87	22
86	22
81	24
80	17
83	17
82	27
93	22
92	22
95	22
94	22
89	22
88	22
91	22
90	22
102	33
103	6
100	22
101	22
98	22
99	22
96	22
97	22
110	35
111	37
108	38
109	39
106	22
107	33
104	0
105	22
119	17
118	40
117	41
116	17
115	5
114	17
113	36
112	36
127	44
126	19
125	19
124	45
123	30
122	22
121	22
120	22
137	32
136	2
139	21
138	32
141	7
140	9
143	10
142	12
129	5
128	31
131	27
130	42
133	18
132	14
135	16
134	21
152	8
144	29
145	7
146	20
147	15
148	28
149	14
150	33
151	31
