0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	7
14	8
15	0
17	0
16	0
19	0
18	0
21	9
20	10
23	0
22	0
25	0
24	0
27	0
26	0
29	0
28	0
31	0
30	0
34	0
35	0
32	0
33	2
38	0
39	0
36	0
37	0
42	0
43	0
40	0
41	0
46	6
47	0
44	0
45	0
51	0
50	0
49	0
48	10
55	0
54	0
53	0
52	0
59	9
58	9
57	14
56	0
63	0
62	0
61	0
60	0
68	0
69	0
70	0
71	0
64	0
65	0
66	0
67	0
76	0
77	0
78	0
79	0
72	0
73	0
74	0
75	0
85	0
84	0
87	0
86	0
81	14
80	11
83	10
82	0
93	0
92	0
95	0
94	0
89	0
88	0
91	0
90	0
102	0
103	0
100	0
101	0
98	3
99	0
96	0
97	6
110	0
111	0
108	0
109	0
106	0
107	0
104	0
105	0
119	0
118	0
117	0
116	9
115	0
114	0
113	0
112	0
127	0
126	15
125	15
124	15
123	17
122	17
121	17
120	0
137	1
136	0
139	0
138	0
141	0
140	0
143	0
142	0
129	0
128	0
131	0
130	0
133	15
132	0
135	11
134	15
152	0
153	0
154	17
155	0
156	0
157	0
158	0
159	0
144	0
145	0
146	0
147	0
148	0
149	16
150	16
151	0
171	0
170	6
169	6
168	6
175	0
174	17
173	0
172	0
163	0
162	17
161	4
160	17
167	5
166	0
165	0
164	0
178	12
179	13
176	17
177	0
180	2
181	17
